0.11	251.4078182	5414132194
0.11	205.3800834	5451677616
0.11	162.5715414	6090620182
0.11	122.0656413	5647381254
0.11	117.9355991	6069679057
0.11	102.1651119	4790668891
0.11	95.5775481	5600953529
0.11	61.17109532	5905874002
0.11	57.05273579	5905099221
0.11	4.159997485	5153572205
0.11	2.857968883	5817985864
0.11	2.52554248	5687756408
0.11	2.383162747	4529541819
0.11	2.137103511	4657082428
0.11	1.788908601	3505660556
0.11	1.771119095	3622412213
0.11	1.415648347	2587813874
0.11	1.365213173	2470308766
0.11	1.067379787	1562103680
0.12	1081718.851	3700273025
0.12	238.3673881	5389292542
0.12	191.469911	5427575335
0.12	118.9166131	6090323509
0.12	110.1563496	5639083379
0.12	103.7295595	4781754571
0.12	89.30272594	5581909684
0.12	57.26613247	5893864295
0.12	57.03020171	5891600078
0.12	4.212262399	5155517149
0.12	2.942756367	5824886392
0.12	2.592587306	5689533934
0.12	2.45779277	4527300014
0.12	2.197105842	4660270596
0.12	1.845162937	3508865747
0.12	1.825486028	3627001896
0.12	1.466742999	2594667419
0.12	1.415475958	2476501777
0.12	1.120706019	1573749904
0.12	0.996362824	1419647567
0.13	788486.5293	3697824191
0.13	227.7128757	5364093554
0.13	180.4428179	5402954635
0.13	116.0607391	6111305138
0.13	105.4084799	4772176478
0.13	99.09496096	5629928750
0.13	83.89509362	5562360783
0.13	57.34531237	5879048175
0.13	54.07506276	5880356184
0.13	4.265992854	5157511105
0.13	3.024548875	5831510591
0.13	2.657592527	5691419678
0.13	2.530358119	4525456063
0.13	2.255478849	4663513838
0.13	1.900262054	3512200554
0.13	1.878662225	3631609628
0.13	1.517232365	2601504087
0.13	1.465250883	2482756204
0.13	1.174526762	1585291824
0.13	1.047586963	1431121091
0.14	588555.1153	3695175975
0.14	218.8212695	5338605619
0.14	171.3797776	5377947248
0.14	109.6112684	6132115164
0.14	107.1981812	4761957067
0.14	89.26710942	5619691005
0.14	79.21189495	5542360375
0.14	57.82256834	5867626359
0.14	51.34901954	5865739701
0.14	4.320973107	5159556893
0.14	3.103733078	5837899251
0.14	2.720873958	5693413787
0.14	2.60120969	4523990330
0.14	2.3124891	4666826757
0.14	1.954442021	3515673878
0.14	1.930878261	3636261762
0.14	1.567316152	2608366612
0.14	1.514730278	2489102126
0.14	1.229043859	1596806942
0.14	1.099829312	1442698995
0.15	448425.0206	3692327596
0.15	211.2693788	5312883262
0.15	163.7034363	5352648130
0.15	109.0953371	4751118923
0.15	99.76713869	6152255959
0.15	80.80384331	5608226491
0.15	75.13106613	5521957548
0.15	58.30755626	5857417847
0.15	48.95796802	5850275712
0.15	4.377029792	5161658396
0.15	3.180628126	5844088402
0.15	2.782690153	5695516936
0.15	2.670640368	4522883068
0.15	2.368353873	4670221131
0.15	2.00789744	3519292610
0.15	1.98232373	3640979151
0.15	1.617160822	2615288638
0.15	1.564075208	2495563257
0.15	1.284432982	1608355280
0.15	1.153249754	1454419119
0.16	347831.1162	3689278222
0.16	204.7612246	5286969383
0.16	157.0381553	5327126691
0.16	111.097127	4739684578
0.16	86.98314717	6171083534
0.16	73.66934795	5595473944
0.16	71.55127268	5501196436
0.16	58.64778781	5848417539
0.16	46.82559056	5834147519
0.16	4.434023178	5163820016
0.16	3.255500857	5850109731
0.16	2.843256258	5697729990
0.16	2.738897889	4522115153
0.16	2.423252988	4673706542
0.16	2.060791491	3523062144
0.16	2.033157171	3645778539
0.16	1.666907622	2622297018
0.16	1.61342303	2502158514
0.16	1.340849955	1619983765
0.16	1.207993036	1466310708
0.17	274090.2962	3686026971
0.17	199.083915	5260898291
0.17	151.1315939	5301434491
0.17	113.2013761	4727676355
0.17	72.41144317	6187500141
0.17	68.38965377	5480116246
0.17	67.73307609	5581446643
0.17	58.70224277	5840543179
0.17	44.90214381	5817488731
0.17	4.491839904	5166046306
0.17	3.328576824	5855991038
0.17	2.902753874	5700053839
0.17	2.806194278	4521668493
0.17	2.477337212	4677290842
0.17	2.113263077	3526986736
0.17	2.083513145	3650673534
0.17	1.716678301	2629413418
0.17	1.662892787	2508903119
0.17	1.398435304	1631729323
0.17	1.264192253	1478396317
0.18	219025.5219	3682572917
0.18	194.0797753	5234697873
0.18	145.8092809	5275610460
0.18	115.4066922	4715116244
0.18	65.57896392	5458751548
0.18	62.82301557	5566216144
0.18	58.36153098	5833652227
0.18	58.3535256	6199453776
0.18	43.15247626	5800399501
0.18	4.550387042	5168341719
0.18	3.400048512	5861756685
0.18	2.961338224	5702489315
0.18	2.872712949	4521526244
0.18	2.530734366	4680980492
0.18	2.165432038	3531069759
0.18	2.133507381	3655675311
0.18	1.766579291	2636655471
0.18	1.712589142	2515809405
0.18	1.457317581	1643621114
0.18	1.321971439	1490693228
0.19	177225.2046	3678915086
0.19	189.6281156	5208391170
0.19	140.9474329	5249684467
0.19	117.7125914	4702025801
0.19	63.06483436	5437132701
0.19	58.76123423	5549891473
0.19	57.56501731	5827562383
0.19	47.53514265	6204686897
0.19	41.55030071	5782956624
0.19	4.60958732	5170710450
0.19	3.470081575	5867428004
0.19	3.019143494	5705037157
0.19	2.938614136	4521672874
0.19	2.583553865	4684780804
0.19	2.217403035	3535313883
0.19	2.183240619	3660793121
0.19	1.816704812	2644037627
0.19	1.762605315	2522887398
0.19	1.517615868	1655682176
0.19	1.381447523	1503214518
0.2	145023.8219	3675052463
0.2	185.6329638	5181997491
0.2	136.4561893	5223679780
0.2	120.119602	4688426073
0.2	60.80340678	5415286342
0.2	56.30662265	5822071050
0.2	55.38434904	5532599210
0.2	40.50471671	6203412231
0.2	40.07518284	5765220156
0.2	4.669375268	5173156342
0.2	3.538819683	5873023656
0.2	3.076286865	5707697996
0.2	3.004039121	4522094158
0.2	2.635890155	4688696138
0.2	2.269268483	3539721221
0.2	2.232801516	3666034682
0.2	1.867139226	2651571780
0.2	1.813025306	2530145263
0.2	1.579441679	1667930669
0.2	1.442731838	1515969884
0.21	119886.4921	3670983989
0.21	182.0146953	5155533201
0.21	132.2689762	5197614785
0.21	122.6293382	4674337548
0.21	58.75938094	5393235904
0.21	54.62831976	5816970318
0.21	52.55264863	5514468187
0.21	38.71079183	5747237933
0.21	30.11155246	6196196709
0.21	4.729694079	5175682824
0.21	3.606388384	5878559941
0.21	3.132871617	5710472359
0.21	3.069113562	4522777118
0.21	2.68782537	4692730035
0.21	2.321110822	3544293427
0.21	2.282268883	3671406464
0.21	1.917958858	2659267749
0.21	1.863925615	2537589646
0.21	1.642900444	1680380820
0.21	1.505931301	1528966285
0.22	100027.2161	3666708570
0.22	178.7043872	5129012260
0.22	128.3355828	5171504204
0.22	125.244528	4659780116
0.22	56.90443067	5371002163
0.22	52.6057775	5812056668
0.22	50.15190753	5495619827
0.22	37.44378802	5729048736
0.22	29.8413554	6182609801
0.22	4.790492962	5178292863
0.22	3.672898269	5884051074
0.22	3.188989548	5713360671
0.22	3.133950149	4523709942
0.22	2.739431422	4696885331
0.22	2.373004278	3549031778
0.22	2.331713442	3676913920
0.22	1.96923341	2667133654
0.22	1.91537658	2545225933
0.22	1.708092663	1693043657
0.22	1.571149359	1542208449
0.23	84166.23389	3662225072
0.23	175.6402208	5102446576
0.23	127.9689813	4644773051
0.23	124.6175467	5145359967
0.23	55.21591344	5348603806
0.23	50.33203345	5807136449
0.23	48.09130797	5476163238
0.23	36.26306375	5710684545
0.23	29.7263069	6169467838
0.23	4.851724873	5180988916
0.23	3.738447647	5889509439
0.23	3.244722873	5716363267
0.23	3.198650733	4524881887
0.23	2.790771685	4701164243
0.23	2.425016269	3553937237
0.23	2.381199213	3682561656
0.23	2.021027085	2675176200
0.23	1.967443445	2553058459
0.23	1.77511484	1705927590
0.23	1.638486751	1555699286
0.24	71372.37524	3657532330
0.24	172.765501	5075846234
0.24	130.8074827	4629335000
0.24	121.0850096	5119191853
0.24	53.67579523	5326058026
0.24	47.90347957	5802028846
0.24	46.2998085	5456193586
0.24	35.15919999	5692172158
0.24	29.72003285	6156853014
0.24	4.9133446	5183772845
0.24	3.803124862	5894945821
0.24	3.300145745	5719480400
0.24	3.263308059	4526283190
0.24	2.841902371	4705568444
0.24	2.47720852	3559010501
0.24	2.430784631	3688353577
0.24	2.073399482	2683400907
0.24	2.020187209	2561090673
0.24	1.844060228	1719038866
0.24	1.708042133	1569440211
0.25	60958.57175	3652629145
0.25	170.0279549	5049219650
0.25	133.7655912	4613483980
0.25	117.7145318	5093007956
0.25	52.26971913	5303381137
0.25	45.40997574	5796567887
0.25	44.72228967	5435792368
0.25	34.12406715	5673534344
0.25	29.79575272	6144857563
0.25	4.97530738	5186645789
0.25	3.867010332	5900369646
0.25	3.355325463	5722712252
0.25	3.328007184	4527904965
0.25	2.892873699	4710099121
0.25	2.529637974	3564252041
0.25	2.480523456	3694292996
0.25	2.126406329	2691812299
0.25	2.073665321	2569325273
0.25	1.915019438	1732381946
0.25	1.779912599	1583431419
0.26	52411.33314	3647514290
0.26	167.3799728	5022573698
0.26	136.8493339	4597237373
0.26	114.4875446	5066815045
0.26	50.98615855	5280589181
0.26	43.31609475	5415028624
0.26	42.92903415	5790604602
0.26	33.15052992	5654790638
0.26	29.93497635	6133566360
0.26	5.037568443	5189607993
0.26	3.930178337	5905789215
0.26	3.410323452	5726058939
0.26	3.392826633	4529739122
0.26	2.943730892	4714757037
0.26	2.582357528	3569662133
0.26	2.530465519	3700382723
0.26	2.180100072	2700414045
0.26	2.127932244	2577764311
0.26	1.988080945	1745959798
0.26	1.854194114	1597672102
0.27	45342.34948	3642186512
0.27	164.779426	4995913836
0.27	140.0647776	4580611925
0.27	111.3892329	5040618824
0.27	49.81561281	5257698482
0.27	42.04817016	5393960501
0.27	40.52313948	5784009846
0.27	32.23223135	5635957878
0.27	26.01974497	6121157921
0.27	5.100084035	5192658625
0.27	3.992698521	5911211949
0.27	3.465196054	5729520513
0.27	3.457839369	4531778283
0.27	2.994515047	4719542588
0.27	2.635416648	3575240885
0.27	2.580657346	3706625146
0.27	2.234530366	2709209087
0.27	2.183039925	2586409284
0.27	2.063331503	1759774151
0.27	1.930981887	1612160632
0.28	39454.76604	3636644535
0.28	162.1906781	4969244259
0.28	143.4174715	4563623740
0.28	108.4077157	5014424150
0.28	48.7498248	5234726081
0.28	40.89280658	5372636844
0.28	38.23915115	5776677720
0.28	31.36343931	5617050528
0.28	25.24951552	6105581911
0.28	5.162814481	5195795642
0.28	4.054637079	5916644638
0.28	3.523113584	4534015707
0.28	3.519995173	5733096963
0.28	3.045263919	4724455857
0.28	2.688861874	3580988259
0.28	2.631142681	3713022288
0.28	2.289744488	2718199738
0.28	2.239038183	2595261209
0.28	2.140856498	1773825693
0.28	2.010370688	1626894714
0.29	34519.34873	3630887061
0.29	159.585449	4942568081
0.29	146.9117582	4546288265
0.29	105.5334314	4988235188
0.29	47.7810287	5211689959
0.29	39.82989969	5351098664
0.29	36.1089856	5768528995
0.29	30.53894322	5598080843
0.29	24.56550784	6089671905
0.29	5.225729605	5199015798
0.29	4.116057525	5922093676
0.29	3.588713366	4536445224
0.29	3.574768815	5736788204
0.29	3.096012607	4729496678
0.29	2.742737247	3586904086
0.29	2.681962938	3719575861
0.29	2.345787671	2727387764
0.29	2.295975038	2604320686
0.29	2.220740248	1788114240
0.29	2.092455125	1641871508
0.3	30357.41826	3624912779
0.3	156.9432733	4915887541
0.3	150.5499554	4528620276
0.3	102.758669	4962055549
0.3	46.90126611	5188608972
0.3	38.84363005	5329380423
0.3	34.15109403	5759513544
0.3	29.75399088	5579058919
0.3	23.94709663	6073506222
0.3	5.288816258	5202314898
0.3	4.17702101	5927565274
0.3	3.654699249	4539061174
0.3	3.629561544	5740594072
0.3	3.146794168	4734664697
0.3	2.797084662	3592988083
0.3	2.733157583	3726287314
0.3	2.402703399	2736774455
0.3	2.353896992	2613587946
0.3	2.30306625	1802638883
0.3	2.177329887	1657087741
0.31	26828.48169	3618720362
0.31	154.3314266	4510633848
0.31	154.2514261	4889204212
0.31	100.0771998	4935888397
0.31	46.10183587	5165502452
0.31	37.92146756	5307511121
0.31	32.37246701	5749610858
0.31	29.00425756	5559992648
0.31	23.37979597	6057143008
0.31	5.352086905	5205688356
0.31	4.237586096	5933065623
0.31	3.721128675	4541858352
0.31	3.684414887	5744514305
0.31	3.197640153	4739959436
0.31	2.851944177	3599239865
0.31	2.784764481	3733157869
0.31	2.460533655	2746360684
0.31	2.412849265	2623062902
0.31	2.387917406	1817398102
0.31	2.265089958	1672539789
0.32	23821.16658	3612308473
0.32	158.2515652	4492342331
0.32	151.5043184	4862519212
0.32	97.48398018	4909736542
0.32	45.3729536	5142389477
0.32	37.05342221	5285515217
0.32	30.77097311	5738828117
0.32	28.2858405	5540887625
0.32	22.85322582	6040627720
0.32	5.415587469	5209132082
0.32	4.297808024	5938601070
0.32	3.788056371	4544831959
0.32	3.739367745	5748548529
0.32	3.248581046	4745380353
0.32	2.907354265	3605658958
0.32	2.836820189	3740188559
0.32	2.519319126	2756146959
0.32	2.475376204	1832389866
0.32	2.472876001	2632745183
0.32	2.355830813	1688223756
0.33	21246.50531	3605675770
0.33	162.3007333	4473758316
0.33	148.7024639	4835833384
0.33	94.97490205	4883602517
0.33	44.70368315	5119287926
0.33	36.23147933	5263413380
0.33	29.3378206	5727195992
0.33	27.59527393	5521747001
0.33	22.35988565	6023993429
0.33	5.479402157	5212643600
0.33	4.357737444	5944178063
0.33	3.855534669	4547977553
0.33	3.794456767	5752696237
0.33	3.299646631	4750926905
0.33	2.963352039	3612244802
0.33	2.889360231	3747380260
0.33	2.579099393	2766133461
0.33	2.56552489	1847611722
0.33	2.534020447	2642634167
0.33	2.44964859	1704135534
0.34	19032.91083	3598820912
0.34	166.4632113	4454893606
0.34	145.8511811	4809147453
0.34	92.5465763	4857488655
0.34	44.08216017	5096213490
0.34	35.44917233	5241223116
0.34	28.05990804	5714762983
0.34	26.92956106	5502571320
0.34	21.894322	6007266260
0.34	5.543653218	5216223243
0.34	4.417418762	5949803170
0.34	3.923613772	4551291013
0.34	3.849716796	5756956786
0.34	3.35086625	4756598594
0.34	3.019973434	3618996764
0.34	2.942419342	3754733717
0.34	2.658445608	1863060865
0.34	2.639913089	2776320086
0.34	2.596325108	2652729013
0.34	2.546640251	1720270856
0.35	17122.38253	3591742557
0.35	170.7162275	4435759193
0.35	142.9591979	4782462142
0.35	90.19613707	4831397145
0.35	43.49607032	5073178824
0.35	34.7012579	5218959281
0.35	26.92185506	5701589345
0.35	26.28622187	5483358354
0.35	21.45256941	5990466708
0.35	5.60849428	5219875225
0.35	4.476888158	5955482906
0.35	3.992341974	4554768497
0.35	3.905181353	5761329385
0.35	3.402268986	4762395012
0.35	3.077253374	3625914143
0.35	2.996031695	3762249580
0.35	2.754220529	1878734200
0.35	2.701798041	2786706475
0.35	2.659831887	2663028685
0.35	2.646903737	1736625343
0.36	15467.61579	3584439375
0.36	175.0291551	4416365237
0.36	140.037304	4755778260
0.36	87.92106142	4805330090
0.36	42.93328932	5050193019
0.36	33.9834676	5196634505
0.36	25.90758553	5687741537
0.36	25.66335687	5464102950
0.36	21.0317679	5973611263
0.36	5.674096961	5223608404
0.36	4.536171767	5961223503
0.36	4.061765865	4558406406
0.36	3.960883185	5765813106
0.36	3.45388376	4768315873
0.36	3.135225907	3632996172
0.36	3.050231105	3769928426
0.36	2.852931964	1894628394
0.36	2.764791392	2797292040
0.36	2.750538099	1753194537
0.36	2.724582206	2673531970
0.37	14029.78138	3576910049
0.37	179.3629768	4396721061
0.37	137.0971507	4729096760
0.37	85.71900228	4779289549
0.37	42.38256227	5027261469
0.37	33.29231692	5174259543
0.37	25.05972899	5444796941
0.37	25.00143448	5673287741
0.37	20.62987892	5956713751
0.37	5.740631209	5227436617
0.37	4.59528402	5967030583
0.37	4.131930513	4562201355
0.37	4.016854871	5770406910
0.37	3.505739361	4774361031
0.37	3.193924321	3640242026
0.37	3.105051224	3777770792
0.37	2.954662467	1910739924
0.37	2.857643637	1769973935
0.37	2.828929718	2808075991
0.37	2.790617118	2684237504
0.38	12776.80606	3569153282
0.38	183.6701287	4376835155
0.38	134.1502517	4702418765
0.38	83.58763719	4753277567
0.38	41.83410228	5004386118
0.38	32.62495779	5151843561
0.38	29.68369922	6057184643
0.38	24.47486609	5425429187
0.38	24.188829	5658294642
0.38	20.24546999	5939786455
0.38	5.808240032	5231378523
0.38	4.202879647	4566150145
0.38	4.073129478	5775109695
0.38	3.557864424	4780530494
0.38	3.253381255	3647650823
0.38	3.160525706	3785777203
0.38	3.059494928	1927065114
0.38	2.968322029	1786959018
0.38	2.894249127	2819057356
0.38	2.857977406	2695143786
0.39	11682.03097	3561167804
0.39	187.8948407	4356715186
0.39	131.2072059	4675745578
0.39	81.52453882	4727296193
0.39	41.28002133	4981566001
0.39	31.97906417	5129394380
0.39	29.10177791	6053969725
0.39	23.9091853	5405985871
0.39	23.45663546	5642825333
0.39	19.87753883	5922841054
0.39	5.877008994	5235456914
0.39	4.274655842	4570249747
0.39	4.12974122	5779920355
0.39	3.610287362	4786824423
0.39	3.313628781	3655221624
0.39	3.216688358	3793948207
0.39	3.167512656	1943600167
0.39	3.082676451	1804145266
0.39	2.960785358	2830235000
0.39	2.926703679	2706249191
0.4	10723.15748	3552952378
0.4	191.9740911	4336368024
0.4	128.2771386	4649078670
0.4	79.52707544	4701347479
0.4	40.71455237	4958797941
0.4	31.3527432	5106918682
0.4	28.44196038	6050818901
0.4	23.36413442	5386451253
0.4	22.7932733	5626938137
0.4	19.52536292	5905889386
0.4	5.946930387	5239697413
0.4	4.347300704	4574497283
0.4	4.18672608	5784837871
0.4	3.663036255	4793243136
0.4	3.374698487	3662953438
0.4	3.278799455	1960341194
0.4	3.273573252	3802284406
0.4	3.200811701	1821528185
0.4	3.028573863	2841607641
0.4	2.996836453	2717551989
0.41	9881.413088	3544505807
0.41	195.8392786	4315799768
0.41	125.3673564	4622419647
0.41	77.5923496	4675433458
0.41	40.13406729	4936077298
0.41	30.74446586	5084422188
0.41	27.71835991	6047647570
0.41	22.84233219	5366809182
0.41	22.1886826	5610686074
0.41	19.18836822	5888943990
0.41	6.01786245	5244126366
0.41	4.420855016	4578890032
0.41	4.244122333	5789861414
0.41	3.716138682	4799787099
0.41	3.436621549	3670845222
0.41	3.393439697	1977284242
0.41	3.331214796	3810786498
0.41	3.322834321	1839103315
0.41	3.097649894	2853173866
0.41	3.068416232	2729050354
0.42	9140.887365	3535826944
0.42	199.4186917	4295015787
0.42	122.4832081	4595770201
0.42	75.71718084	4649556111
0.42	39.53692752	4913398660
0.42	30.1530127	5061909814
0.42	22.34766229	5347045770
0.42	21.63421157	5594116744
0.42	18.86601639	5872018427
0.42	8.746204754	1376648554
0.42	6.089486375	5248767633
0.42	4.495358795	4583425434
0.42	4.301970899	5794990448
0.42	3.769621476	4806456915
0.42	3.511518391	1994425312
0.42	3.499428803	3678895876
0.42	3.448852719	1856866251
0.42	3.38964773	3819455311
0.42	3.168048584	2864932142
0.42	3.141483592	2740742376
0.43	8488.000178	3526914695
0.43	202.6408112	4274020746
0.43	119.6281492	4569132045
0.43	73.89813354	4623717318
0.43	38.92322035	4890756436
0.43	29.57743055	5039385825
0.43	21.88523307	5327153603
0.43	21.12246873	5577272485
0.43	18.55771287	5855127339
0.43	9.262524316	1401277673
0.43	6.161269868	5253637943
0.43	4.570851162	4588101101
0.43	4.360315463	5800224846
0.43	3.823510391	4813253304
0.43	3.633121241	2011760374
0.43	3.578977292	1874812644
0.43	3.563150806	3687104251
0.43	3.448907023	3828291854
0.43	3.239805025	2876880830
0.43	3.216079245	2752626071
0.44	7911.073774	3517768028
0.44	205.438429	4252818650
0.44	116.8039996	4542506838
0.44	72.13158469	4597918808
0.44	38.2944351	4868145323
0.44	29.01699671	5016853982
0.44	21.46106334	5307137517
0.44	20.64716751	5560190669
0.44	18.26273928	5838286273
0.44	9.802969932	1425981355
0.44	6.232455932	5258740808
0.44	4.64736992	4592914825
0.44	4.419202331	5805564984
0.44	3.877829654	4820177064
0.44	3.758334711	2029285390
0.44	3.713320547	1892938220
0.44	3.627817913	3695469145
0.44	3.509027631	3837297357
0.44	3.312954351	2889018193
0.44	3.29224412	2764699390
0.45	7399.987085	3508385981
0.45	207.7534851	4231412878
0.45	114.0113662	4515896110
0.45	70.41382075	4572162105
0.45	37.65312459	4845560668
0.45	28.47118696	4994317696
0.45	21.08133227	5287021054
0.45	20.20297832	5542904076
0.45	17.98021307	5821511300
0.45	10.3684509	1450757408
0.45	6.302105959	5264059877
0.45	4.724950739	4597864562
0.45	4.478679959	5811011821
0.45	3.932601435	4827229010
0.45	3.887246082	2046996320
0.45	3.851997238	1911238779
0.45	3.693460344	3703989301
0.45	3.570044038	3846473309
0.45	3.387531814	2901342406
0.45	3.370019437	2776960230
0.46	6945.895871	3498767663
0.46	209.5424483	4209806222
0.46	111.2501718	4489301204
0.46	68.7411486	4546448479
0.46	37.00258285	4822998741
0.46	27.93964383	4971780194
0.46	20.75111848	5266851229
0.46	19.78539494	5525441315
0.46	17.70907454	5804818508
0.46	10.95991106	1475603623
0.46	6.369225392	5269554091
0.46	4.803625941	4602948365
0.46	4.538798186	5816566942
0.46	4.019943509	2064889136
0.46	3.995124492	1929710205
0.46	3.987845294	4834409885
0.46	3.760108266	3712663415
